Date;Time of day;Physikalischer Nettoexport[MWh];Nettoexport Niederlande [MWh];Nettoexport Schweiz [MWh];Nettoexport Dänemark [MWh];Nettoexport Tschechien [MWh];Nettoexport Luxemburg [MWh];Nettoexport Schweden [MWh];Nettoexport Österreich [MWh];Nettoexport Frankreich [MWh];Nettoexport Polen [MWh];Niederlande (Export)[MWh];Niederlande (Import)[MWh];Schweiz (Export)[MWh];Schweiz (Import)[MWh];Dänemark (Export)[MWh];Dänemark (Import)[MWh];Tschechien (Export)[MWh];Tschechien (Import)[MWh];Luxemburg (Export)[MWh];Luxemburg (Import)[MWh];Schweden (Export)[MWh];Schweden (Import)[MWh];Österreich (Export)[MWh];Österreich (Import)[MWh];Frankreich (Export)[MWh];Frankreich (Import)[MWh];Polen (Export)[MWh];Polen (Import)[MWh]
29.03.17;21:00;0;456;456;958;1528;0;74;1084;2454;654;456;0;1.123;0;0;958;455;1.073;0;0;0;74;1.084;0;0;2.454;630;24
29.03.17;22:00;0;509;509;1251;1622;0;2;1652;2127;736;509;0;1.790;0;0;1.251;498;1.124;0;0;2;0;1.652;0;0;2.127;706;30
29.03.17;23:00;0;770;770;456;1751;0;111;1924;1682;589;770;0;2.128;0;0;456;481;1.270;0;0;0;111;1.924;0;0;1.682;571;18
30.03.17;00:00;0;1271;1271;1226;1621;0;1;2346;1735;1174;1.271;0;2.370;0;0;1.226;676;945;0;0;0;1;2.346;0;0;1.735;1.139;35
30.03.17;01:00;0;1148;1148;565;1497;0;2;2307;2236;965;1.148;0;2.187;0;326;239;491;1.006;0;0;2;0;2.307;0;0;2.236;965;0
30.03.17;02:00;0;746;746;948;1544;0;2;2093;2605;850;746;0;2.105;0;948;0;418;1.126;0;0;2;0;2.093;0;0;2.605;847;3
30.03.17;03:00;0;603;603;1263;1485;0;165;1977;3201;931;603;0;1.854;0;1.263;0;383;1.102;0;0;165;0;1.977;0;0;3.201;915;16
30.03.17;04:00;0;421;421;1192;1350;0;209;1972;3566;972;421;0;1.791;0;1.192;0;402;948;0;0;209;0;1.972;0;0;3.566;953;19
30.03.17;05:00;0;577;577;1169;1489;0;13;2147;3836;1067;0;577;1.982;0;1.169;0;696;793;0;0;13;0;2.147;0;0;3.836;1.054;13
30.03.17;06:00;0;1416;1416;623;1834;0;2;2065;3606;1081;0;1.416;2.025;0;42;581;1.222;612;0;0;2;0;2.065;0;0;3.606;1.081;0
30.03.17;07:00;0;1313;1313;799;1676;0;2;1039;3187;1088;0;1.313;1.355;0;784;15;1.079;597;0;0;2;0;1.039;0;0;3.187;1.077;11
30.03.17;08:00;0;674;674;725;1636;0;323;1163;2890;1089;0;674;1.004;0;725;0;1.184;452;0;0;323;0;1.163;0;0;2.890;1.083;6
30.03.17;09:00;0;143;143;633;1656;0;251;1804;2488;1057;0;143;1.643;0;629;4;1.273;383;0;0;251;0;1.804;0;0;2.488;1.051;6
30.03.17;10:00;0;191;191;631;1701;0;143;2389;2506;1085;0;191;1.853;0;630;1;1.373;328;0;0;143;0;2.389;0;0;2.506;1.073;12
30.03.17;11:00;0;169;169;616;1898;0;161;2941;2310;1177;0;169;1.963;0;604;12;1.561;337;0;0;161;0;2.941;0;0;2.310;1.150;27
30.03.17;12:00;0;261;261;690;1640;0;293;3252;1812;1091;261;0;2.207;0;690;0;1.297;343;0;0;293;0;3.252;0;0;1.812;1.067;24
30.03.17;13:00;0;825;825;948;1656;0;296;3511;1797;1087;825;0;2.739;0;948;0;1.285;371;0;0;296;0;3.511;0;0;1.797;1.070;17
30.03.17;14:00;0;1239;1239;1075;1584;0;248;3605;2019;1159;1.239;0;2.815;0;1.075;0;1.187;397;0;0;248;0;3.605;0;0;2.019;1.124;35
30.03.17;15:00;0;1238;1238;1272;1538;0;223;3569;2420;1187;1.238;0;2.823;0;1.272;0;1.106;432;0;0;223;0;3.569;0;0;2.420;1.153;34
30.03.17;16:00;0;1066;1066;1186;1591;0;223;3224;2666;1173;1.066;0;2.781;0;1.186;0;1.117;474;0;0;223;0;3.224;0;0;2.666;1.131;42
30.03.17;17:00;0;166;166;434;1648;0;67;2772;3035;1433;166;0;2.298;0;434;0;1.164;484;0;0;67;0;2.772;0;0;3.035;1.363;70
30.03.17;18:00;0;594;594;243;1709;0;167;2040;3412;1078;0;594;1.488;0;70;173;1.041;668;0;0;0;167;2.040;0;0;3.412;1.078;0
30.03.17;19:00;0;473;473;544;1699;0;436;1115;3370;1167;0;473;796;0;96;448;893;806;0;0;0;436;1.115;0;0;3.370;1.064;103
30.03.17;20:00;0;13;13;939;1791;0;604;896;3174;1357;13;0;966;0;81;858;874;917;0;0;0;604;896;0;0;3.174;1.243;114
30.03.17;21:00;0;406;406;1057;2107;0;609;2163;2531;1450;406;0;2.161;0;64;993;1.167;940;0;0;0;609;2.163;0;0;2.531;1.321;129
30.03.17;22:00;0;762;762;1015;2210;0;609;2468;2017;1466;762;0;2.802;0;25;990;1.159;1.051;0;0;0;609;2.468;0;0;2.017;1.341;125
30.03.17;23:00;0;1173;1173;545;2101;0;588;2450;1704;1466;1.173;0;2.794;0;37;508;1.031;1.070;0;0;0;588;2.450;0;0;1.704;1.371;95
31.03.17;00:00;0;1733;1733;111;1886;0;92;2543;1529;793;1.733;0;2.929;0;82;29;685;1.201;0;0;0;92;2.543;0;0;1.529;793;0
31.03.17;01:00;0;2218;2218;415;1890;0;1;2622;1994;782;2.218;0;2.654;0;346;69;714;1.176;0;0;1;0;2.622;0;0;1.994;782;0
31.03.17;02:00;0;2590;2590;759;1807;0;1;2566;2239;937;2.590;0;2.466;0;759;0;679;1.128;0;0;1;0;2.566;0;0;2.239;911;26
31.03.17;03:00;0;2515;2515;945;1607;0;82;2406;2576;901;2.515;0;2.304;0;945;0;508;1.099;0;0;82;0;2.406;0;0;2.576;863;38
31.03.17;04:00;0;1391;1391;1444;1614;0;133;2240;3090;907;1.391;0;2.071;0;1.444;0;479;1.135;0;0;133;0;2.240;0;0;3.090;883;24
31.03.17;05:00;0;821;821;1221;1689;0;188;2326;2714;898;821;0;2.446;0;1.217;4;619;1.070;0;0;188;0;2.326;0;0;2.714;898;0
31.03.17;06:00;0;9;9;494;2011;0;236;2027;2557;1258;9;0;2.205;0;141;353;1.139;872;0;0;0;236;2.027;0;0;2.557;1.181;77
31.03.17;07:00;0;388;388;517;1775;0;300;1496;2039;1114;388;0;1.759;0;193;324;750;1.025;0;0;0;300;1.496;0;0;2.039;1.047;67
31.03.17;08:00;0;1477;1477;244;1524;0;21;1299;1489;1049;1.477;0;1.606;0;97;147;489;1.035;0;0;0;21;1.299;0;0;1.489;1.049;0
31.03.17;09:00;0;1795;1795;512;1412;0;2;2042;871;1110;1.795;0;2.126;0;460;52;382;1.030;0;0;2;0;2.042;0;0;871;1.109;1
31.03.17;10:00;0;1638;1638;1131;1186;0;2;2888;441;1189;1.638;0;2.552;0;1.131;0;372;814;0;0;2;0;2.888;0;0;441;1.189;0
31.03.17;11:00;0;1658;1658;1301;1188;0;2;3153;354;1202;1.658;0;2.760;0;1.301;0;395;793;0;0;2;0;3.153;0;0;354;1.202;0
31.03.17;12:00;0;1701;1701;1746;1131;0;307;3285;83;1154;1.701;0;2.902;0;1.746;0;365;766;0;0;307;0;3.285;0;83;0;1.154;0
31.03.17;13:00;0;1579;1579;1819;1226;0;457;3476;130;1154;1.579;0;3.036;0;1.819;0;381;845;0;0;457;0;3.476;0;0;130;1.154;0
31.03.17;14:00;0;1872;1872;1816;1328;0;349;3339;255;1238;1.872;0;2.820;0;1.816;0;377;951;0;0;349;0;3.339;0;0;255;1.237;1
31.03.17;15:00;0;2053;2053;1726;1362;0;162;2946;635;1110;2.053;0;2.681;0;1.726;0;364;998;0;0;162;0;2.946;0;0;635;1.107;3
31.03.17;16:00;0;2481;2481;1203;1344;0;129;2660;1107;1161;2.481;0;2.500;0;1.203;0;412;932;0;0;129;0;2.660;0;0;1.107;1.148;13
31.03.17;17:00;0;1915;1915;332;1577;0;5;2344;1609;1154;1.915;0;2.263;0;93;239;628;949;0;0;5;0;2.344;0;0;1.609;1.154;0
31.03.17;18:00;0;1925;1925;1626;1745;0;319;1524;2042;1206;1.925;0;1.511;0;0;1.626;633;1.112;0;0;0;319;1.524;0;0;2.042;1.147;59
31.03.17;19:00;0;1905;1905;1727;1749;0;583;812;1869;1202;1.905;0;1.114;0;0;1.727;581;1.168;0;0;0;583;812;0;0;1.869;1.133;69
31.03.17;20:00;0;2330;2330;1742;1730;0;609;545;1529;1235;2.330;0;1.181;0;0;1.742;552;1.178;0;0;0;609;545;0;0;1.529;1.159;76
31.03.17;21:00;0;2503;2503;1778;2110;0;609;856;1012;889;2.503;0;1.620;0;0;1.778;536;1.574;0;0;0;609;856;0;0;1.012;815;74
31.03.17;22:00;0;2574;2574;1724;2196;0;609;1215;237;912;2.574;0;2.172;0;0;1.724;551;1.645;0;0;0;609;1.215;0;0;237;839;73
31.03.17;23:00;0;2977;2977;1706;2429;0;609;1189;456;665;2.977;0;2.197;0;0;1.706;504;1.925;0;0;0;609;1.189;0;456;0;609;56
01.04.17;00:00;0;2226;2226;1707;2103;0;239;1602;31;877;2.226;0;2.249;0;0;1.707;494;1.609;0;0;0;239;1.602;0;31;0;845;32
01.04.17;01:00;0;2533;2533;1768;2289;0;554;1597;201;805;2.533;0;2.155;0;0;1.768;474;1.815;0;0;0;554;1.597;0;201;0;763;42
01.04.17;02:00;0;2740;2740;1595;2524;0;608;1308;250;519;2.740;0;2.298;0;0;1.595;455;2.069;0;0;0;608;1.308;0;250;0;498;21
01.04.17;03:00;0;2430;2430;1327;2328;0;609;1470;629;627;2.430;0;1.837;0;0;1.327;463;1.865;0;0;0;609;1.470;0;0;629;619;8
01.04.17;04:00;0;2242;2242;1330;2275;0;608;1410;1063;705;2.242;0;1.554;0;0;1.330;485;1.790;0;0;0;608;1.410;0;0;1.063;695;10
01.04.17;05:00;0;2264;2264;1810;2282;0;608;1354;802;737;2.264;0;1.673;0;0;1.810;476;1.806;0;0;0;608;1.354;0;0;802;732;5
01.04.17;06:00;0;1528;1528;1526;2158;0;608;1293;1314;674;1.528;0;1.289;0;0;1.526;444;1.714;0;0;0;608;1.293;0;0;1.314;672;2
01.04.17;07:00;0;1704;1704;1763;1827;0;608;1142;1510;708;1.704;0;611;0;0;1.763;403;1.424;0;0;0;608;1.142;0;0;1.510;708;0
01.04.17;08:00;0;2163;2163;1815;1782;0;609;1265;1005;729;2.163;0;199;88;0;1.815;334;1.448;0;0;0;609;1.265;0;0;1.005;729;0
01.04.17;09:00;0;3274;3274;1784;1713;0;609;1376;119;825;3.274;0;228;298;0;1.784;243;1.470;0;0;0;609;1.376;0;119;0;825;0
01.04.17;10:00;0;3117;3117;1036;1805;0;175;1535;540;767;3.117;0;294;428;0;1.036;196;1.609;0;0;0;175;1.535;0;540;0;767;0
01.04.17;11:00;0;3044;3044;815;1712;0;0;1694;703;725;3.044;0;372;220;232;583;137;1.575;0;0;0;0;1.694;0;703;0;725;0
01.04.17;12:00;0;3009;3009;1528;1531;0;2;1980;1146;791;3.009;0;421;35;1.177;351;89;1.442;0;0;2;0;1.980;0;1.146;0;791;0
01.04.17;13:00;0;2926;2926;1625;1480;0;2;1931;1132;745;2.926;0;484;18;1.096;529;77;1.403;0;0;2;0;1.931;0;1.132;0;745;0
01.04.17;14:00;0;2714;2714;1453;1688;0;2;1795;884;605;2.714;0;394;113;1.237;216;72;1.616;0;0;2;0;1.795;0;884;0;605;0
01.04.17;15:00;0;2477;2477;1586;1565;0;2;1415;0;607;2.477;0;241;111;1.244;342;95;1.470;0;0;2;0;1.415;0;0;0;607;0
01.04.17;16:00;0;2461;2461;1258;1619;0;2;988;631;593;2.461;0;136;161;679;579;166;1.453;0;0;2;0;988;0;0;631;593;0
01.04.17;17:00;0;2303;2303;860;1936;0;55;684;1276;536;2.303;0;111;209;12;848;207;1.729;0;0;0;55;684;0;0;1.276;536;0
01.04.17;18:00;0;1896;1896;1468;1862;0;526;386;2123;399;1.896;0;0;516;0;1.468;239;1.623;0;0;0;526;386;0;0;2.123;389;10
01.04.17;19:00;0;1977;1977;1739;1794;0;608;307;2174;535;1.977;0;0;436;0;1.739;309;1.485;0;0;0;608;307;0;0;2.174;526;9
01.04.17;20:00;0;3024;3024;1732;1908;0;609;54;898;589;3.024;0;78;123;0;1.732;344;1.564;0;0;0;609;54;0;0;898;589;0
01.04.17;21:00;0;3105;3105;1742;2449;0;608;701;338;289;3.105;0;1.231;0;0;1.742;417;2.032;0;0;0;608;701;0;338;0;289;0
01.04.17;22:00;0;3163;3163;1613;2678;0;608;863;1084;99;3.163;0;1.575;0;0;1.613;403;2.275;0;0;0;608;863;0;1.084;0;93;6
01.04.17;23:00;0;2894;2894;1292;2623;0;608;1079;1905;224;2.894;0;1.662;0;0;1.292;360;2.263;0;0;0;608;1.079;0;1.905;0;224;0
02.04.17;00:00;0;3449;3449;1435;2639;0;608;1053;2332;406;3.449;0;1.509;0;0;1.435;352;2.287;0;0;0;608;1.053;0;2.332;0;399;7
02.04.17;01:00;0;3682;3682;1050;2643;0;523;938;2070;396;3.682;0;1.528;0;0;1.050;362;2.281;0;0;0;523;938;0;2.070;0;391;5
02.04.17;02:00;0;3557;3557;299;2656;0;378;1175;1930;245;3.557;0;1.693;0;16;283;356;2.300;0;0;0;378;1.175;0;1.930;0;244;1
02.04.17;03:00;0;4091;4091;299;1969;0;102;1094;1477;190;4.091;0;1.606;0;52;247;0;1.969;0;0;0;102;1.094;0;1.477;0;190;0
02.04.17;04:00;0;3883;3883;174;1815;0;1;1142;949;248;3.883;0;1.262;0;5;169;0;1.815;0;0;1;0;1.142;0;949;0;248;0
02.04.17;05:00;0;3475;3475;218;2012;0;2;1061;464;474;3.475;0;609;0;11;207;214;1.798;0;0;2;0;1.061;0;464;0;463;11
02.04.17;06:00;0;3689;3689;527;1861;0;2;980;663;552;3.689;0;513;0;0;527;265;1.596;0;0;2;0;980;0;663;0;550;2
02.04.17;07:00;0;3357;3357;675;1095;0;2;1199;409;636;3.357;0;486;0;0;675;0;1.095;0;0;2;0;1.199;0;409;0;636;0
02.04.17;08:00;0;3400;3400;999;1654;0;496;1139;833;720;3.400;0;458;0;0;999;297;1.357;0;0;0;496;1.139;0;833;0;716;4
02.04.17;09:00;0;3509;3509;869;1415;0;568;1647;1165;783;3.509;0;540;0;0;869;267;1.148;0;0;0;568;1.647;0;1.165;0;783;0
02.04.17;10:00;0;3253;3253;795;1240;0;85;1746;1167;822;3.253;0;381;0;33;762;220;1.020;0;0;0;85;1.746;0;1.167;0;822;0
02.04.17;11:00;0;3232;3232;505;851;0;2;2117;1514;679;3.232;0;617;0;442;63;0;851;0;0;2;0;2.117;0;1.514;0;679;0
02.04.17;12:00;0;3147;3147;1981;1231;0;2;2123;1765;747;3.147;0;664;0;1.981;0;77;1.154;0;0;2;0;2.123;0;1.765;0;747;0
02.04.17;13:00;0;2928;2928;2088;932;0;334;2577;879;865;2.928;0;324;15;2.088;0;53;879;0;0;334;0;2.577;0;879;0;865;0
02.04.17;14:00;0;2977;2977;2082;818;0;412;2807;676;871;2.977;0;442;0;2.082;0;84;734;0;0;412;0;2.807;0;676;0;871;0
02.04.17;15:00;0;3136;3136;2092;847;0;394;2598;279;870;3.136;0;279;4;2.092;0;82;765;0;0;394;0;2.598;0;279;0;870;0
02.04.17;16:00;0;3262;3262;1988;1010;0;394;2327;608;799;3.262;0;112;184;1.988;0;93;917;0;0;394;0;2.327;0;0;608;799;0
02.04.17;17:00;0;3358;3358;850;1308;0;43;1626;766;773;3.358;0;209;154;850;0;172;1.136;0;0;43;0;1.626;0;0;766;770;3
02.04.17;18:00;0;2623;2623;797;1328;0;458;1425;764;922;2.623;0;319;0;2;795;283;1.045;0;0;0;458;1.425;0;0;764;903;19
02.04.17;19:00;0;2596;2596;1777;1267;0;608;1057;318;1011;2.596;0;335;20;0;1.777;327;940;0;0;0;608;1.057;0;0;318;976;35
02.04.17;20:00;0;3068;3068;1791;1307;0;609;922;258;937;3.068;0;759;0;0;1.791;332;975;0;0;0;609;922;0;258;0;905;32
02.04.17;21:00;0;3335;3335;1803;1974;0;609;786;721;563;3.335;0;1.594;0;0;1.803;378;1.596;0;0;0;609;786;0;721;0;537;26
02.04.17;22:00;0;3653;3653;1789;2248;0;609;1045;1222;513;3.653;0;1.627;0;0;1.789;391;1.857;0;0;0;609;1.045;0;1.222;0;468;45
02.04.17;23:00;0;3786;3786;1781;2328;0;608;1203;1887;624;3.786;0;1.835;0;0;1.781;410;1.918;0;0;0;608;1.203;0;1.887;0;569;55
03.04.17;00:00;0;3321;3321;1754;1988;0;608;1457;1474;887;3.321;0;1.247;0;0;1.754;425;1.563;0;0;0;608;1.457;0;1.474;0;818;69
03.04.17;01:00;0;2971;2971;1777;1724;0;609;1617;1308;1017;2.971;0;1.433;0;0;1.777;439;1.285;0;0;0;609;1.617;0;1.308;0;953;64
03.04.17;02:00;0;2970;2970;1688;1809;0;609;1684;1073;963;2.970;0;1.317;0;0;1.688;425;1.384;0;0;0;609;1.684;0;1.073;0;906;57
03.04.17;03:00;0;2810;2810;1720;1717;0;609;1633;447;1035;2.810;0;1.369;0;0;1.720;421;1.296;0;0;0;609;1.633;0;447;0;976;59
03.04.17;04:00;0;2406;2406;1657;1780;0;97;1534;120;971;2.406;0;1.213;0;0;1.657;403;1.377;0;0;0;97;1.534;0;0;120;932;39
03.04.17;05:00;0;1191;1191;1728;1557;0;490;1876;136;1045;1.191;0;1.716;0;0;1.728;421;1.136;0;0;0;490;1.876;0;0;136;991;54
03.04.17;06:00;0;370;370;1758;1441;0;609;1262;310;1021;370;0;1.405;0;0;1.758;583;858;0;0;0;609;1.262;0;0;310;975;46
03.04.17;07:00;0;813;813;1032;1533;0;608;975;23;1275;813;0;667;0;6;1.026;844;689;0;0;0;608;975;0;23;0;1.249;26
03.04.17;08:00;0;1428;1428;983;1516;0;609;974;134;1036;1.428;0;244;0;0;983;949;567;0;0;0;609;974;0;0;134;1.025;11
03.04.17;09:00;0;2551;2551;984;1397;0;338;1261;30;1090;2.551;0;400;0;0;984;894;503;0;0;0;338;1.261;0;0;30;1.085;5
03.04.17;10:00;0;2045;2045;1000;1123;0;423;1771;581;1056;2.045;0;407;0;0;1.000;669;454;0;0;0;423;1.771;0;0;581;1.048;8
03.04.17;11:00;0;1883;1883;844;1082;0;365;2201;512;1135;1.883;0;877;0;0;844;725;357;0;0;0;365;2.201;0;0;512;1.119;16
03.04.17;12:00;0;2045;2045;794;1369;0;490;2566;435;1052;2.045;0;1.045;0;4;790;1.012;357;0;0;0;490;2.566;0;0;435;1.021;31
03.04.17;13:00;0;2103;2103;904;1621;0;247;2786;445;1124;2.103;0;1.498;0;4;900;1.192;429;0;0;0;247;2.786;0;0;445;1.082;42
03.04.17;14:00;0;1737;1737;789;1744;0;571;2859;842;1155;1.737;0;1.462;0;8;781;1.273;471;0;0;0;571;2.859;0;0;842;1.102;53
03.04.17;15:00;0;1532;1532;1019;1912;0;609;2792;1167;1241;1.532;0;1.486;0;25;994;1.414;498;0;0;0;609;2.792;0;0;1.167;1.175;66
03.04.17;16:00;0;1110;1110;992;1919;0;193;2698;1645;1229;1.110;0;1.348;0;5;987;1.423;496;0;0;0;193;2.698;0;0;1.645;1.168;61
03.04.17;17:00;0;1309;1309;1210;1574;0;170;2127;1854;1380;1.309;0;875;0;0;1.210;1.085;489;0;0;0;170;2.127;0;0;1.854;1.324;56
03.04.17;18:00;0;1312;1312;1577;1281;0;211;1072;1724;1348;1.312;0;283;0;0;1.577;569;712;0;0;0;211;1.072;0;0;1.724;1.290;58
03.04.17;19:00;0;1411;1411;1789;1176;0;211;370;1399;1268;1.411;0;0;172;0;1.789;402;774;0;0;0;211;370;0;0;1.399;1.209;59
03.04.17;20:00;0;1987;1987;1786;1254;0;211;173;977;1210;1.987;0;77;73;0;1.786;332;922;0;0;0;211;173;0;0;977;1.162;48
03.04.17;21:00;0;2256;2256;1748;1522;0;211;704;780;1015;2.256;0;406;0;0;1.748;356;1.166;0;0;0;211;704;0;0;780;976;39
03.04.17;22:00;0;2862;2862;1705;1990;0;567;1419;546;528;2.862;0;1.422;0;0;1.705;452;1.538;0;0;0;567;1.419;0;546;0;494;34
03.04.17;23:00;0;2901;2901;1434;2047;0;608;1776;1299;655;2.901;0;1.726;0;0;1.434;460;1.587;0;0;0;608;1.776;0;1.299;0;625;30
04.04.17;00:00;0;2108;2108;1197;1656;0;608;1947;452;1073;2.108;0;1.777;0;0;1.197;433;1.223;0;0;0;608;1.947;0;452;0;1.040;33
04.04.17;01:00;0;1872;1872;1135;1716;0;608;1974;462;1032;1.872;0;1.926;0;1;1.134;429;1.287;0;0;0;608;1.974;0;462;0;1.007;25
04.04.17;02:00;0;1689;1689;1353;1881;0;608;1901;301;935;1.689;0;1.671;0;0;1.353;403;1.478;0;0;0;608;1.901;0;301;0;913;22
04.04.17;03:00;0;1477;1477;1440;1893;0;608;1758;119;996;1.477;0;1.505;0;0;1.440;388;1.505;0;0;0;608;1.758;0;0;119;974;22
04.04.17;04:00;0;1275;1275;1562;1830;0;608;1717;504;1047;1.275;0;1.432;0;0;1.562;390;1.440;0;0;0;608;1.717;0;0;504;1.018;29
04.04.17;05:00;0;684;684;1673;1570;0;608;1760;708;1207;684;0;1.617;0;0;1.673;424;1.146;0;0;0;608;1.760;0;0;708;1.167;40
04.04.17;06:00;0;882;882;1677;1627;0;608;982;841;907;882;0;1.030;0;0;1.677;428;1.199;0;0;0;608;982;0;0;841;869;38
04.04.17;07:00;0;759;759;969;1532;0;252;894;907;1148;759;0;680;0;2;967;382;1.150;0;0;0;252;894;0;0;907;1.114;34
04.04.17;08:00;0;1622;1622;876;1331;0;211;1144;718;1043;1.622;0;575;0;3;873;382;949;0;0;0;211;1.144;0;0;718;1.008;35
04.04.17;09:00;0;2537;2537;697;1157;0;174;1339;43;957;2.537;0;786;0;5;692;391;766;0;0;0;174;1.339;0;0;43;925;32
04.04.17;10:00;0;2575;2575;722;1322;0;5;2062;205;941;2.575;0;1.343;0;4;718;647;675;0;0;0;5;2.062;0;205;0;905;36
04.04.17;11:00;0;2203;2203;787;1261;0;58;2037;329;879;2.203;0;1.624;0;11;776;565;696;0;0;58;0;2.037;0;329;0;838;41
04.04.17;12:00;0;2213;2213;715;1254;0;18;2374;660;891;2.213;0;1.938;0;23;692;597;657;0;0;18;0;2.374;0;660;0;852;39
04.04.17;13:00;0;2095;2095;777;1238;0;80;2418;304;846;2.095;0;1.745;0;22;755;540;698;0;0;80;0;2.418;0;304;0;792;54
04.04.17;14:00;0;2048;2048;902;1256;0;190;2378;83;860;2.048;0;1.449;0;40;862;521;735;0;0;0;190;2.378;0;83;0;797;63
04.04.17;15:00;0;1952;1952;839;1242;0;211;2328;149;984;1.952;0;1.671;0;31;808;509;733;0;0;0;211;2.328;0;0;149;915;69
04.04.17;16:00;0;1837;1837;883;1330;0;211;2211;852;1400;1.837;0;1.288;0;17;866;356;974;0;0;0;211;2.211;0;0;852;1.329;71
04.04.17;17:00;0;1884;1884;1461;1462;0;400;2038;1356;1304;1.884;0;1.385;0;0;1.461;354;1.108;0;0;0;400;2.038;0;0;1.356;1.233;71
04.04.17;18:00;0;1399;1399;1567;1778;0;410;1518;1426;1011;1.399;0;962;0;0;1.567;338;1.440;0;0;0;410;1.518;0;0;1.426;955;56
04.04.17;19:00;0;878;878;1581;1750;0;220;1207;1962;1098;878;0;343;0;0;1.581;333;1.417;0;0;0;220;1.207;0;0;1.962;1.042;56
04.04.17;20:00;0;1562;1562;1624;1845;0;400;700;1536;1080;1.562;0;295;0;0;1.624;333;1.512;0;0;0;400;700;0;0;1.536;1.023;57
04.04.17;21:00;0;1940;1940;1685;1824;0;598;866;1180;926;1.940;0;954;0;0;1.685;362;1.462;0;0;0;598;866;0;0;1.180;871;55
04.04.17;22:00;0;2343;2343;1777;2265;0;608;1476;105;498;2.343;0;1.644;0;0;1.777;439;1.826;0;0;0;608;1.476;0;0;105;447;51
04.04.17;23:00;0;2449;2449;1785;2214;0;608;1727;736;734;2.449;0;2.073;0;0;1.785;421;1.793;0;0;0;608;1.727;0;736;0;689;45
05.04.17;00:00;0;1921;1921;1760;2244;0;609;1698;481;749;1.921;0;1.678;0;0;1.760;373;1.871;0;0;0;609;1.698;0;481;0;707;42
05.04.17;01:00;0;1610;1610;1789;2062;0;609;1563;105;819;1.610;0;1.664;0;0;1.789;351;1.711;0;0;0;609;1.563;0;105;0;772;47
05.04.17;02:00;0;1724;1724;1785;2172;0;608;1567;19;776;1.724;0;1.806;0;0;1.785;357;1.815;0;0;0;608;1.567;0;0;19;726;50
05.04.17;03:00;0;1237;1237;1782;2217;0;569;1295;716;732;1.237;0;1.687;0;0;1.782;322;1.895;0;0;0;569;1.295;0;0;716;686;46
05.04.17;04:00;0;941;941;1775;2140;0;543;1392;1011;819;941;0;1.523;0;0;1.775;350;1.790;0;0;0;543;1.392;0;0;1.011;778;41
05.04.17;05:00;0;733;733;1808;1914;0;543;1754;724;1015;733;0;1.652;0;0;1.808;412;1.502;0;0;0;543;1.754;0;0;724;953;62
05.04.17;06:00;0;414;414;1741;1608;0;607;1213;1227;1065;414;0;1.201;0;0;1.741;452;1.156;0;0;0;607;1.213;0;0;1.227;970;95
05.04.17;07:00;0;809;809;993;1587;0;520;692;998;1213;809;0;673;0;25;968;431;1.156;0;0;0;520;692;0;0;998;1.105;108
05.04.17;08:00;0;1222;1222;875;1429;0;366;1132;477;1446;1.222;0;915;0;51;824;486;943;0;0;0;366;1.132;0;0;477;1.328;118
05.04.17;09:00;0;2135;2135;763;1252;0;300;1280;543;1404;2.135;0;1.037;0;63;700;418;834;0;0;0;300;1.280;0;543;0;1.307;97
05.04.17;10:00;0;2110;2110;602;1465;0;506;2329;253;1335;2.110;0;1.202;0;75;527;771;694;0;0;0;506;2.329;0;253;0;1.250;85
05.04.17;11:00;0;2016;2016;714;1554;0;417;2726;51;1308;2.016;0;1.382;0;60;654;883;671;0;0;0;417;2.726;0;51;0;1.207;101
05.04.17;12:00;0;1824;1824;653;1437;0;244;2899;259;1330;1.824;0;1.097;0;62;591;948;489;0;0;0;244;2.899;0;0;259;1.202;128
05.04.17;13:00;0;1900;1900;665;1568;0;90;3059;554;1357;1.900;0;1.386;0;44;621;1.048;520;0;0;0;90;3.059;0;0;554;1.219;138
05.04.17;14:00;0;1659;1659;655;1737;0;2;2855;694;1534;1.659;0;1.773;0;44;611;1.043;694;0;0;2;0;2.855;0;0;694;1.348;186
05.04.17;15:00;0;1473;1473;578;1995;0;2;2586;1023;1556;1.473;0;1.837;0;34;544;1.149;846;0;0;2;0;2.586;0;0;1.023;1.374;182
05.04.17;16:00;0;1562;1562;501;2057;0;2;2269;1254;1671;1.562;0;1.975;0;55;446;1.124;933;0;0;2;0;2.269;0;0;1.254;1.524;147
05.04.17;17:00;0;1636;1636;1030;2239;0;2;1857;1199;1746;1.636;0;1.847;0;450;580;1.159;1.080;0;0;2;0;1.857;0;0;1.199;1.566;180
05.04.17;18:00;0;1540;1540;1017;2317;0;2;1512;1155;1644;1.540;0;1.771;0;432;585;1.108;1.209;0;0;2;0;1.512;0;0;1.155;1.461;183
05.04.17;19:00;0;1428;1428;1027;2226;0;2;1109;1038;1658;1.428;0;1.435;0;442;585;1.117;1.109;0;0;2;0;1.109;0;0;1.038;1.453;205
05.04.17;20:00;0;1630;1630;1036;2245;0;2;1268;912;1628;1.630;0;1.485;0;451;585;1.059;1.186;0;0;2;0;1.268;0;0;912;1.412;216
05.04.17;21:00;0;1775;1775;1287;2256;0;2;1393;794;1468;1.775;0;1.481;0;706;581;929;1.327;0;0;2;0;1.393;0;0;794;1.285;183
