Datum;Uhrzeit;Physikalischer Nettoexport[MWh];Nettoexport Niederlande [MWh];Nettoexport Schweiz [MWh];Nettoexport Dänemark [MWh];Nettoexport Tschechien [MWh];Nettoexport Luxemburg [MWh];Nettoexport Schweden [MWh];Nettoexport Österreich [MWh];Nettoexport Frankreich [MWh];Nettoexport Polen [MWh];Niederlande (Export)[MWh];Niederlande (Import)[MWh];Schweiz (Export)[MWh];Schweiz (Import)[MWh];Dänemark (Export)[MWh];Dänemark (Import)[MWh];Tschechien (Export)[MWh];Tschechien (Import)[MWh];Luxemburg (Export)[MWh];Luxemburg (Import)[MWh];Schweden (Export)[MWh];Schweden (Import)[MWh];Österreich (Export)[MWh];Österreich (Import)[MWh];Frankreich (Export)[MWh];Frankreich (Import)[MWh];Polen (Export)[MWh];Polen (Import)[MWh]
22.05.15;23:00;0;3680;981;1208;1553;0;199;1009;621;241;3.680;0;0;981;6;1.202;0;1.553;0;0;0;199;0;1.009;0;621;235;6
23.05.15;00:00;0;3311;791;1018;1730;0;306;623;1148;224;3.311;0;0;791;37;981;0;1.730;0;0;0;306;0;623;0;1.148;224;0
23.05.15;01:00;0;3213;853;970;1795;0;287;557;1486;79;3.213;0;0;853;16;954;0;1.795;0;0;0;287;0;557;0;1.486;59;20
23.05.15;02:00;0;3351;769;954;1814;0;287;602;1794;114;3.351;0;0;769;7;947;0;1.814;0;0;0;287;0;602;0;1.794;15;99
23.05.15;03:00;0;3033;888;954;1724;0;298;432;2414;160;3.033;0;0;888;5;949;0;1.724;0;0;0;298;0;432;0;2.414;74;86
23.05.15;04:00;0;2840;1113;949;1781;0;325;545;3027;235;2.840;0;0;1.113;8;941;0;1.781;0;0;0;325;0;545;0;3.027;157;78
23.05.15;05:00;0;2836;933;934;1867;0;335;432;2821;278;2.836;0;0;933;14;920;0;1.867;0;0;0;335;0;432;0;2.821;184;94
23.05.15;06:00;0;2804;915;981;1760;0;348;449;2767;219;2.804;0;0;915;19;962;0;1.760;0;0;0;348;0;449;0;2.767;170;49
23.05.15;07:00;0;2947;1341;998;1787;0;348;684;3050;172;2.947;0;0;1.341;25;973;0;1.787;0;0;0;348;0;684;0;3.050;145;27
23.05.15;08:00;0;3270;1763;1246;1591;0;307;696;2596;312;3.270;0;0;1.763;1;1.245;0;1.591;0;0;0;307;0;696;0;2.596;312;0
23.05.15;09:00;0;3510;2137;1259;1434;0;334;585;1983;403;3.510;0;0;2.137;7;1.252;0;1.434;0;0;0;334;0;585;0;1.983;403;0
23.05.15;10:00;0;3536;2464;1261;1164;0;334;441;1790;556;3.536;0;0;2.464;20;1.241;0;1.164;0;0;0;334;0;441;0;1.790;556;0
23.05.15;11:00;0;3886;2206;1279;1010;0;294;128;1295;675;3.886;0;0;2.206;19;1.260;0;1.010;0;0;0;294;0;128;0;1.295;675;0
23.05.15;12:00;0;4002;1547;1260;915;0;188;78;365;870;4.002;0;0;1.547;27;1.233;0;915;0;0;0;188;78;0;0;365;870;0
23.05.15;13:00;0;3805;1305;904;883;0;233;422;841;824;3.805;0;0;1.305;100;804;0;883;0;0;0;233;422;0;0;841;824;0
23.05.15;14:00;0;3570;1026;893;809;0;181;562;1045;876;3.570;0;0;1.026;98;795;0;809;0;0;0;181;562;0;0;1.045;876;0
23.05.15;15:00;0;3358;1058;884;715;0;157;470;1372;902;3.358;0;0;1.058;95;789;0;715;0;0;0;157;470;0;0;1.372;902;0
23.05.15;16:00;0;3456;1333;843;679;0;86;208;1635;904;3.456;0;0;1.333;82;761;0;679;0;0;0;86;208;0;0;1.635;904;0
23.05.15;17:00;0;3480;1657;820;879;0;218;533;2159;793;3.480;0;0;1.657;72;748;0;879;0;0;0;218;0;533;0;2.159;793;0
23.05.15;18:00;0;3383;1745;813;1110;0;317;891;2301;641;3.383;0;0;1.745;59;754;0;1.110;0;0;0;317;0;891;0;2.301;641;0
23.05.15;19:00;0;3073;1938;811;1142;0;403;1143;2843;560;3.073;0;0;1.938;46;765;0;1.142;0;0;0;403;0;1.143;0;2.843;560;0
23.05.15;20:00;0;2937;1967;779;995;0;443;934;3270;632;2.937;0;0;1.967;49;730;0;995;0;0;0;443;0;934;0;3.270;632;0
23.05.15;21:00;0;3079;1861;800;1082;0;443;987;3062;539;3.079;0;0;1.861;49;751;0;1.082;0;0;0;443;0;987;0;3.062;539;0
23.05.15;22:00;0;3764;1716;1208;1237;0;306;1076;1988;424;3.764;0;0;1.716;0;1.208;0;1.237;0;0;0;306;0;1.076;0;1.988;424;0
23.05.15;23:00;0;3800;1158;929;1479;0;338;781;987;318;3.800;0;0;1.158;12;917;0;1.479;0;0;0;338;0;781;0;987;288;30
24.05.15;00:00;0;3815;1363;728;1437;0;384;357;1203;244;3.815;0;0;1.363;16;712;0;1.437;0;0;0;384;0;357;0;1.203;225;19
24.05.15;01:00;0;3719;744;1027;1376;0;34;173;827;215;3.719;0;0;744;60;967;0;1.376;0;0;0;34;173;0;0;827;205;10
24.05.15;02:00;0;3673;465;995;1346;0;2;174;711;279;3.673;0;0;465;1;994;0;1.346;0;0;2;0;174;0;0;711;279;0
24.05.15;03:00;0;3462;435;600;1302;0;2;205;1026;329;3.462;0;0;435;107;493;0;1.302;0;0;2;0;205;0;0;1.026;320;9
24.05.15;04:00;0;3273;593;553;1347;0;2;102;1359;362;3.273;0;0;593;140;413;0;1.347;0;0;2;0;102;0;0;1.359;313;49
24.05.15;05:00;0;3468;1075;221;1338;0;2;73;1484;340;3.468;0;0;1.075;210;11;0;1.338;0;0;2;0;73;0;0;1.484;296;44
24.05.15;06:00;0;3075;1305;1223;1225;0;1;45;1895;360;3.075;0;0;1.305;1.223;0;0;1.225;0;0;1;0;45;0;0;1.895;321;39
24.05.15;07:00;0;2841;1521;1724;1086;0;2;118;2133;462;2.841;0;0;1.521;1.724;0;0;1.086;0;0;2;0;118;0;0;2.133;427;35
24.05.15;08:00;0;3192;1497;797;906;0;243;213;1774;527;3.192;0;0;1.497;797;0;0;906;0;0;243;0;213;0;0;1.774;525;2
24.05.15;09:00;0;3437;1456;326;334;0;245;579;1568;715;3.437;0;0;1.456;326;0;1;333;0;0;245;0;579;0;0;1.568;715;0
24.05.15;10:00;0;3586;1290;504;81;0;239;826;1201;883;3.586;0;0;1.290;504;0;16;65;0;0;239;0;826;0;0;1.201;883;0
24.05.15;11:00;0;3535;1133;623;85;0;239;977;1112;874;3.535;0;0;1.133;623;0;11;74;0;0;239;0;977;0;0;1.112;874;0
24.05.15;12:00;0;3859;924;676;393;0;261;1189;494;872;3.859;0;0;924;676;0;0;393;0;0;261;0;1.189;0;0;494;872;0
24.05.15;13:00;0;3946;710;803;173;0;295;1529;431;999;3.946;0;0;710;803;0;2;171;0;0;295;0;1.529;0;0;431;999;0
24.05.15;14:00;0;3738;807;756;293;0;326;1309;893;955;3.738;0;0;807;756;0;1;292;0;0;326;0;1.309;0;0;893;955;0
24.05.15;15:00;0;3387;1058;701;351;0;299;986;1765;933;3.387;0;0;1.058;701;0;2;349;0;0;299;0;986;0;0;1.765;933;0
24.05.15;16:00;0;3117;1430;794;445;0;278;712;2257;866;3.117;0;0;1.430;794;0;0;445;0;0;278;0;712;0;0;2.257;866;0
24.05.15;17:00;0;2607;1302;829;551;0;192;460;2791;791;2.607;0;0;1.302;828;1;0;551;0;0;192;0;460;0;0;2.791;791;0
24.05.15;18:00;0;2516;1922;663;810;0;122;125;3091;594;2.516;0;0;1.922;378;285;0;810;0;0;122;0;3;122;0;3.091;593;1
24.05.15;19:00;0;2803;2316;1341;929;0;306;637;2923;522;2.803;0;0;2.316;5;1.336;0;929;0;0;0;306;0;637;0;2.923;522;0
24.05.15;20:00;0;2847;2368;1630;588;0;438;611;2986;562;2.847;0;0;2.368;0;1.630;0;588;0;0;0;438;0;611;0;2.986;562;0
24.05.15;21:00;0;3006;2264;1509;560;0;474;841;2749;539;3.006;0;0;2.264;0;1.509;0;560;0;0;0;474;0;841;0;2.749;539;0
24.05.15;22:00;0;3601;2142;1731;877;0;424;1067;1759;384;3.601;0;0;2.142;0;1.731;0;877;0;0;0;424;0;1.067;0;1.759;377;7
24.05.15;23:00;0;3975;1852;1559;1409;0;370;777;1017;286;3.975;0;0;1.852;0;1.559;0;1.409;0;0;0;370;0;777;0;1.017;200;86
25.05.15;00:00;0;3859;1262;653;1325;0;34;188;1588;261;3.859;0;0;1.262;0;653;0;1.325;0;0;0;34;0;188;0;1.588;259;2
25.05.15;01:00;0;3774;572;257;1170;0;2;313;1563;351;3.774;0;0;572;240;17;0;1.170;0;0;2;0;313;0;0;1.563;351;0
25.05.15;02:00;0;3898;233;338;1078;0;2;383;1452;368;3.898;0;0;233;336;2;0;1.078;0;0;2;0;383;0;0;1.452;356;12
25.05.15;03:00;0;3652;470;952;1235;0;2;281;1934;408;3.652;0;0;470;952;0;0;1.235;0;0;2;0;281;0;0;1.934;350;58
25.05.15;04:00;0;3067;736;1282;1262;0;2;249;2737;409;3.067;0;0;736;1.282;0;0;1.262;0;0;2;0;249;0;0;2.737;334;75
25.05.15;05:00;0;3023;707;1295;1175;0;2;551;2981;482;3.023;0;0;707;1.295;0;0;1.175;0;0;2;0;551;0;0;2.981;475;7
25.05.15;06:00;0;3001;721;1109;1141;0;2;378;3304;496;3.001;0;0;721;1.109;0;0;1.141;0;0;2;0;378;0;0;3.304;496;0
25.05.15;07:00;0;2769;468;1107;745;0;2;321;3322;650;2.769;0;0;468;1.107;0;0;745;0;0;2;0;321;0;0;3.322;650;0
25.05.15;08:00;0;2959;403;671;793;0;2;499;2818;714;2.959;0;0;403;668;3;0;793;0;0;2;0;499;0;0;2.818;714;0
25.05.15;09:00;0;3252;549;697;846;0;2;513;2463;728;3.252;0;0;549;692;5;0;846;0;0;2;0;513;0;0;2.463;728;0
25.05.15;10:00;0;3447;642;791;1013;0;2;760;2183;657;3.447;0;0;642;791;0;0;1.013;0;0;2;0;760;0;0;2.183;657;0
25.05.15;11:00;0;3529;458;818;891;0;2;1053;1944;657;3.529;0;0;458;818;0;0;891;0;0;2;0;1.053;0;0;1.944;657;0
25.05.15;12:00;0;3853;327;749;533;0;2;1632;1406;856;3.853;0;3;324;749;0;54;479;0;0;2;0;1.632;0;0;1.406;856;0
25.05.15;13:00;0;3721;71;870;443;0;454;1804;1540;877;3.721;0;47;24;870;0;44;399;0;0;454;0;1.804;0;0;1.540;877;0
25.05.15;14:00;0;3575;94;871;801;0;577;1338;1588;819;3.575;0;29;65;871;0;87;714;0;0;577;0;1.338;0;0;1.588;819;0
25.05.15;15:00;0;3261;342;1002;684;0;595;1262;2363;823;3.261;0;0;342;1.002;0;66;618;0;0;595;0;1.262;0;0;2.363;823;0
25.05.15;16:00;0;3208;416;894;315;0;595;1043;2592;1059;3.208;0;0;416;894;0;32;283;0;0;595;0;1.043;0;0;2.592;1.059;0
25.05.15;17:00;0;2958;840;763;655;0;274;609;3189;1015;2.958;0;0;840;763;0;0;655;0;0;274;0;609;0;0;3.189;1.015;0
25.05.15;18:00;0;2908;1461;492;796;0;15;157;3491;934;2.908;0;0;1.461;327;165;0;796;0;0;15;0;21;136;0;3.491;934;0
25.05.15;19:00;0;2795;1838;346;689;0;2;934;3347;835;2.795;0;0;1.838;192;154;0;689;0;0;2;0;0;934;0;3.347;835;0
25.05.15;20:00;0;2731;1804;199;666;0;2;1019;3424;775;2.731;0;0;1.804;32;167;0;666;0;0;2;0;0;1.019;0;3.424;775;0
25.05.15;21:00;0;2938;1687;657;735;0;2;956;3459;748;2.938;0;0;1.687;16;641;0;735;0;0;2;0;0;956;0;3.459;748;0
25.05.15;22:00;0;3484;1573;673;865;0;2;839;2599;632;3.484;0;0;1.573;0;673;0;865;0;0;2;0;0;839;0;2.599;632;0
25.05.15;23:00;0;3785;911;603;984;0;2;434;1883;599;3.785;0;0;911;7;596;0;984;0;0;2;0;0;434;0;1.883;599;0
26.05.15;00:00;0;3924;842;996;879;0;250;54;1964;691;3.924;0;0;842;6;990;0;879;0;0;0;250;16;38;0;1.964;691;0
26.05.15;01:00;0;4036;765;961;950;0;251;29;2176;719;4.036;0;0;765;9;952;0;950;0;0;0;251;24;5;0;2.176;719;0
26.05.15;02:00;0;3888;478;947;1119;0;239;211;2309;691;3.888;0;0;478;14;933;0;1.119;0;0;0;239;211;0;0;2.309;691;0
26.05.15;03:00;0;3412;685;942;1374;0;239;120;3069;582;3.412;0;0;685;17;925;0;1.374;0;0;0;239;120;0;0;3.069;582;0
26.05.15;04:00;0;3311;729;925;1256;0;260;61;3240;603;3.311;0;0;729;16;909;0;1.256;0;0;0;260;56;5;0;3.240;603;0
26.05.15;05:00;0;3029;726;918;938;0;303;74;3251;711;3.029;0;0;726;15;903;0;938;0;0;0;303;24;50;0;3.251;711;0
26.05.15;06:00;0;2845;1233;1030;759;0;20;440;3502;815;2.845;0;0;1.233;0;1.030;0;759;0;0;0;20;0;440;0;3.502;815;0
26.05.15;07:00;0;3318;1551;196;656;0;2;1036;3007;776;3.318;0;0;1.551;77;119;0;656;0;0;2;0;0;1.036;0;3.007;776;0
26.05.15;08:00;0;3728;1353;525;247;0;2;816;2858;884;3.728;0;0;1.353;445;80;28;219;0;0;2;0;0;816;0;2.858;884;0
26.05.15;09:00;0;4217;1145;788;175;0;59;192;2343;1013;4.217;0;0;1.145;688;100;58;117;0;0;59;0;0;192;0;2.343;1.013;0
26.05.15;10:00;0;4504;861;837;283;0;2;171;1965;883;4.504;0;0;861;711;126;0;283;0;0;2;0;171;0;0;1.965;883;0
26.05.15;11:00;0;4778;553;826;268;0;2;707;1636;890;4.778;0;0;553;706;120;0;268;0;0;2;0;707;0;0;1.636;890;0
26.05.15;12:00;0;4822;521;518;274;0;2;686;1198;1008;4.822;0;0;521;422;96;164;110;0;0;2;0;686;0;0;1.198;1.008;0
26.05.15;13:00;0;4842;90;328;580;0;2;529;1040;1036;4.842;0;4;86;264;64;432;148;0;0;2;0;529;0;0;1.040;1.036;0
26.05.15;14:00;0;4864;51;243;666;0;2;535;988;1038;4.864;0;6;45;178;65;402;264;0;0;2;0;535;0;0;988;1.038;0
26.05.15;15:00;0;5000;82;146;704;0;2;500;1191;1069;5.000;0;0;82;79;67;437;267;0;0;2;0;500;0;0;1.191;1.069;0
26.05.15;16:00;0;4906;237;214;669;0;2;529;1303;1031;4.906;0;0;237;57;157;316;353;0;0;2;0;529;0;0;1.303;1.031;0
26.05.15;17:00;0;4558;475;186;483;0;2;108;1396;923;4.558;0;0;475;56;130;138;345;0;0;2;0;83;25;0;1.396;923;0
26.05.15;18:00;0;4418;784;281;429;0;2;261;1493;833;4.418;0;0;784;53;228;5;424;0;0;2;0;0;261;0;1.493;833;0
26.05.15;19:00;0;4494;1086;454;686;0;2;657;1504;747;4.494;0;0;1.086;60;394;0;686;0;0;2;0;0;657;0;1.504;747;0
26.05.15;20:00;0;4130;1327;529;311;0;2;522;2271;997;4.130;0;0;1.327;59;470;76;235;0;0;2;0;0;522;0;2.271;997;0
26.05.15;21:00;0;4003;1229;629;333;0;2;496;2173;912;4.003;0;0;1.229;71;558;9;324;0;0;2;0;0;496;0;2.173;912;0
26.05.15;22:00;0;4628;964;713;372;0;76;432;1526;961;4.628;0;0;964;78;635;14;358;0;0;0;76;0;432;0;1.526;961;0
26.05.15;23:00;0;4613;467;737;657;0;0;43;553;847;4.613;0;0;467;73;664;0;657;0;0;0;0;40;3;0;553;847;0
27.05.15;00:00;0;4352;257;737;479;0;1;500;1056;924;4.352;0;0;257;74;663;57;422;0;0;1;0;500;0;0;1.056;924;0
27.05.15;01:00;0;4127;181;727;502;0;1;696;1429;884;4.127;0;0;181;83;644;15;487;0;0;1;0;696;0;0;1.429;884;0
27.05.15;02:00;0;4104;131;736;751;0;1;619;1589;837;4.104;0;0;131;100;636;0;751;0;0;1;0;619;0;0;1.589;837;0
27.05.15;03:00;0;3687;118;799;915;0;1;378;2177;769;3.687;0;0;118;213;586;0;915;0;0;1;0;378;0;0;2.177;769;0
27.05.15;04:00;0;3168;388;722;935;0;1;456;2771;693;3.168;0;0;388;187;535;0;935;0;0;1;0;456;0;0;2.771;693;0
27.05.15;05:00;0;3205;300;787;479;0;2;626;2468;902;3.205;0;0;300;202;585;0;479;0;0;2;0;626;0;0;2.468;902;0
27.05.15;06:00;0;3539;184;769;487;0;58;232;1697;966;3.539;0;5;179;191;578;0;487;0;0;0;58;232;0;0;1.697;966;0
27.05.15;07:00;0;4243;499;470;472;0;2;245;1251;967;4.243;0;0;499;185;285;20;452;0;0;2;0;0;245;0;1.251;967;0
27.05.15;08:00;0;4758;504;359;855;0;2;304;853;931;4.758;0;0;504;110;249;0;855;0;0;2;0;0;304;0;853;931;0
27.05.15;09:00;0;4821;319;406;859;0;2;31;226;925;4.821;0;0;319;97;309;0;859;0;0;2;0;8;23;0;226;925;0
27.05.15;10:00;0;4733;287;324;551;0;2;75;135;899;4.733;0;5;282;67;257;0;551;0;0;2;0;75;0;0;135;899;0
27.05.15;11:00;0;4615;157;380;662;0;2;84;335;934;4.615;0;37;120;81;299;0;662;0;0;2;0;77;7;0;335;934;0
27.05.15;12:00;0;4478;375;483;480;0;2;204;532;888;4.478;0;0;375;83;400;0;480;0;0;2;0;0;204;0;532;888;0
27.05.15;13:00;0;4429;486;561;436;0;2;83;540;892;4.429;0;0;486;85;476;0;436;0;0;2;0;61;22;0;540;892;0
27.05.15;14:00;0;4448;184;573;440;0;2;504;142;913;4.448;0;3;181;53;520;155;285;0;0;2;0;504;0;0;142;913;0
27.05.15;15:00;0;4541;266;622;454;0;2;717;101;847;4.541;0;0;266;28;594;206;248;0;0;2;0;717;0;0;101;847;0
27.05.15;16:00;0;4446;200;652;379;0;2;363;461;684;4.446;0;0;200;33;619;155;224;0;0;2;0;363;0;0;461;684;0
27.05.15;17:00;0;4389;860;674;194;0;2;137;1178;598;4.389;0;0;860;17;657;20;174;0;0;2;0;0;137;0;1.178;598;0
27.05.15;18:00;0;3949;1008;1162;700;0;2;573;1428;436;3.949;0;0;1.008;0;1.162;0;700;0;0;2;0;0;573;0;1.428;431;5
27.05.15;19:00;0;3658;1199;1187;830;0;2;898;1663;462;3.658;0;0;1.199;0;1.187;0;830;0;0;2;0;0;898;0;1.663;422;40
27.05.15;20:00;0;3713;1349;1441;427;0;2;720;2180;726;3.713;0;0;1.349;0;1.441;0;427;0;0;2;0;0;720;0;2.180;724;2
27.05.15;21:00;0;3471;1394;909;532;0;2;757;2573;679;3.471;0;0;1.394;0;909;0;532;0;0;2;0;0;757;0;2.573;679;0
27.05.15;22:00;0;4212;956;1043;472;0;2;418;1302;701;4.212;0;0;956;0;1.043;0;472;0;0;2;0;0;418;0;1.302;701;0
27.05.15;23:00;0;4653;380;809;515;0;2;144;529;673;4.653;0;0;380;57;752;0;515;0;0;2;0;131;13;0;529;673;0
28.05.15;00:00;0;4270;175;803;442;0;304;659;1081;902;4.270;0;0;175;85;718;5;437;0;0;0;304;659;0;0;1.081;902;0
28.05.15;01:00;0;3857;209;784;581;0;212;549;1585;795;3.857;0;0;209;94;690;0;581;0;0;0;212;549;0;0;1.585;795;0
28.05.15;02:00;0;3630;99;776;772;0;111;641;1921;711;3.630;0;89;10;92;684;0;772;0;0;0;111;641;0;0;1.921;711;0
28.05.15;03:00;0;3126;152;708;741;0;66;968;2538;718;3.126;0;9;143;73;635;0;741;0;0;0;66;968;0;0;2.538;718;0
28.05.15;04:00;0;3102;154;688;634;0;3;920;2747;819;3.102;0;43;111;61;627;0;634;0;0;3;0;920;0;0;2.747;819;0
28.05.15;05:00;0;3396;232;743;477;0;2;773;2715;1064;3.396;0;113;119;76;667;0;477;0;0;2;0;773;0;0;2.715;1.064;0
28.05.15;06:00;0;3966;251;790;616;0;2;744;1941;1213;3.966;0;174;77;115;675;0;616;0;0;2;0;744;0;0;1.941;1.213;0
28.05.15;07:00;0;4543;524;270;663;0;2;102;1483;1095;4.543;0;0;524;122;148;277;386;0;0;2;0;102;0;0;1.483;1.095;0
28.05.15;08:00;0;4877;248;364;675;0;2;351;886;1043;4.877;0;1;247;364;0;342;333;0;0;2;0;351;0;0;886;1.043;0
28.05.15;09:00;0;4782;273;333;1000;0;2;1078;74;1149;4.782;0;270;3;299;34;733;267;0;0;2;0;1.078;0;0;74;1.149;0
28.05.15;10:00;0;4693;372;314;1029;0;2;1694;271;0;4.693;0;372;0;277;37;721;308;0;0;2;0;1.694;0;271;0;0;0
28.05.15;11:00;0;4658;649;340;1042;0;2;2086;620;1200;4.658;0;649;0;303;37;772;270;0;0;2;0;2.086;0;620;0;1.200;0
28.05.15;12:00;0;4595;777;314;1150;0;2;2611;881;0;4.595;0;777;0;277;37;997;153;0;0;2;0;2.611;0;881;0;0;0
28.05.15;13:00;0;4343;924;295;1145;0;2;2873;519;274;4.343;0;924;0;258;37;981;164;0;0;2;0;2.873;0;519;0;274;0
28.05.15;14:00;0;4009;960;300;936;0;2;2867;308;1082;4.009;0;960;0;263;37;810;126;0;0;2;0;2.867;0;308;0;1.082;0
28.05.15;15:00;0;4233;980;300;998;0;2;2825;204;1148;4.233;0;980;0;263;37;878;120;0;0;2;0;2.825;0;204;0;1.148;0
28.05.15;16:00;0;4280;815;325;928;0;2;2198;355;1008;4.280;0;815;0;288;37;717;211;0;0;2;0;2.198;0;0;355;1.008;0
28.05.15;17:00;0;4424;298;316;878;0;2;1558;756;1142;4.424;0;298;0;279;37;654;224;0;0;2;0;1.558;0;0;756;1.142;0
28.05.15;18:00;0;4008;176;477;718;0;2;818;948;1079;4.008;0;2;174;266;211;402;316;0;0;2;0;818;0;0;948;1.079;0
28.05.15;19:00;0;4182;822;888;443;0;2;296;1018;955;4.182;0;0;822;302;586;125;318;0;0;2;0;0;296;0;1.018;955;0
28.05.15;20:00;0;3739;1237;917;435;0;146;287;2044;989;3.739;0;0;1.237;329;588;241;194;0;0;0;146;0;287;0;2.044;989;0
28.05.15;21:00;0;3649;1170;872;374;0;275;329;2261;974;3.649;0;0;1.170;284;588;217;157;0;0;0;275;0;329;0;2.261;974;0
28.05.15;22:00;0;4092;809;847;491;0;346;386;1223;835;4.092;0;0;809;86;761;217;274;0;0;0;346;0;386;0;1.223;835;0
28.05.15;23:00;0;4048;514;877;579;0;317;101;716;779;4.048;0;0;514;88;789;217;362;0;0;0;317;50;51;0;716;779;0
29.05.15;00:00;0;4039;172;809;954;0;285;292;581;658;4.039;0;131;41;86;723;0;954;0;0;0;285;292;0;0;581;658;0
29.05.15;01:00;0;3986;48;779;1133;0;244;508;447;499;3.986;0;48;0;70;709;0;1.133;0;0;0;244;508;0;0;447;499;0
29.05.15;02:00;0;3715;99;776;825;0;208;692;988;624;3.715;0;6;93;67;709;0;825;0;0;0;208;692;0;0;988;624;0
29.05.15;03:00;0;3695;261;780;1000;0;208;532;1862;570;3.695;0;0;261;70;710;0;1.000;0;0;0;208;532;0;0;1.862;570;0
29.05.15;04:00;0;3710;390;797;877;0;238;417;2157;597;3.710;0;0;390;74;723;0;877;0;0;0;238;417;0;0;2.157;597;0
29.05.15;05:00;0;3515;220;811;919;0;309;163;1512;626;3.515;0;18;202;90;721;0;919;0;0;0;309;163;0;0;1.512;626;0
29.05.15;06:00;0;3199;738;874;537;0;430;228;2039;773;3.199;0;0;738;86;788;0;537;0;0;0;430;6;222;0;2.039;773;0
29.05.15;07:00;0;3600;985;1079;541;0;45;817;1608;734;3.600;0;0;985;3;1.076;0;541;0;0;0;45;0;817;0;1.608;734;0
29.05.15;08:00;0;3617;1025;934;410;0;2;402;1492;861;3.617;0;0;1.025;1;933;0;410;0;0;2;0;0;402;0;1.492;861;0
29.05.15;09:00;0;3652;1001;574;278;0;2;484;1591;978;3.652;0;0;1.001;86;488;0;278;0;0;2;0;484;0;0;1.591;978;0
29.05.15;10:00;0;3852;607;490;200;0;2;837;1301;1079;3.852;0;0;607;78;412;0;200;0;0;2;0;837;0;0;1.301;1.079;0
29.05.15;11:00;0;3600;279;483;94;0;2;1006;1195;1091;3.600;0;9;270;98;385;0;94;0;0;2;0;1.006;0;0;1.195;1.091;0
29.05.15;12:00;0;3707;190;578;84;0;2;1356;790;1223;3.707;0;19;171;119;459;0;84;0;0;2;0;1.356;0;0;790;1.223;0
29.05.15;13:00;0;3912;75;681;535;0;2;1492;572;1154;3.912;0;49;26;115;566;381;154;0;0;2;0;1.492;0;0;572;1.154;0
29.05.15;14:00;0;4167;308;793;595;0;2;1777;550;1239;4.167;0;307;1;97;696;462;133;0;0;2;0;1.777;0;0;550;1.239;0
29.05.15;15:00;0;4076;191;735;377;0;2;1645;938;1139;4.076;0;191;0;137;598;313;64;0;0;2;0;1.645;0;0;938;1.139;0
29.05.15;16:00;0;3748;134;680;234;0;2;1286;1323;1104;3.748;0;130;4;58;622;157;77;0;0;2;0;1.286;0;0;1.323;1.104;0
29.05.15;17:00;0;3483;204;751;217;0;2;881;1685;1047;3.483;0;0;204;23;728;100;117;0;0;2;0;881;0;0;1.685;1.047;0
29.05.15;18:00;0;2862;787;729;498;0;65;151;2104;969;2.862;0;0;787;29;700;1;497;0;0;0;65;30;121;0;2.104;969;0
29.05.15;19:00;0;2367;1229;737;786;0;144;572;2092;944;2.367;0;0;1.229;21;716;102;684;0;0;0;144;0;572;0;2.092;944;0
29.05.15;20:00;0;2210;1284;746;432;0;290;248;2451;1182;2.210;0;0;1.284;32;714;149;283;0;0;0;290;0;248;0;2.451;1.182;0
29.05.15;21:00;0;2832;788;749;258;0;334;96;2219;1178;2.832;0;0;788;37;712;0;258;0;0;0;334;73;23;0;2.219;1.178;0
29.05.15;22:00;0;4033;240;800;455;0;314;277;934;1084;4.033;0;7;233;55;745;102;353;0;0;0;314;277;0;0;934;1.084;0
29.05.15;23:00;0;4372;98;816;465;0;374;858;247;967;4.372;0;97;1;109;707;0;465;0;0;0;374;858;0;0;247;967;0
30.05.15;00:00;0;3771;515;820;658;0;180;1472;1022;1154;3.771;0;515;0;94;726;263;395;0;0;0;180;1.472;0;0;1.022;1.154;0
30.05.15;01:00;0;3950;1059;780;746;0;71;1653;452;1149;3.950;0;1.059;0;101;679;306;440;0;0;0;71;1.653;0;0;452;1.149;0
30.05.15;02:00;0;3698;1110;809;708;0;2;1867;451;1150;3.698;0;1.110;0;101;708;305;403;0;0;2;0;1.867;0;0;451;1.150;0
30.05.15;03:00;0;3328;865;880;395;0;2;1739;917;1155;3.328;0;865;0;146;734;146;249;0;0;2;0;1.739;0;0;917;1.155;0
30.05.15;04:00;0;2873;472;877;246;0;2;1474;1642;1123;2.873;0;472;0;146;731;65;181;0;0;2;0;1.474;0;0;1.642;1.123;0
30.05.15;05:00;0;2775;381;889;204;0;2;1520;1855;1152;2.775;0;381;0;150;739;0;204;0;0;2;0;1.520;0;0;1.855;1.152;0
30.05.15;06:00;0;2997;469;612;464;0;1;1391;1619;1130;2.997;0;469;0;109;503;258;206;0;0;1;0;1.391;0;0;1.619;1.130;0
30.05.15;07:00;0;2780;206;609;313;0;1;1249;1849;985;2.780;0;155;51;105;504;191;122;0;0;1;0;1.249;0;0;1.849;985;0
30.05.15;08:00;0;3404;397;813;459;0;1;1058;1419;1096;3.404;0;0;397;104;709;313;146;0;0;1;0;1.058;0;0;1.419;1.096;0
30.05.15;09:00;0;3836;904;849;801;0;2;1215;974;1167;3.836;0;0;904;84;765;647;154;0;0;2;0;1.215;0;0;974;1.167;0
30.05.15;10:00;0;3465;753;760;730;0;1;1670;854;1333;3.465;0;0;753;296;464;640;90;0;0;1;0;1.670;0;0;854;1.333;0
30.05.15;11:00;0;3883;444;243;854;0;1;1873;399;1394;3.883;0;0;444;143;100;795;59;0;0;1;0;1.873;0;0;399;1.394;0
